name;recclass;mass;fall;year;reclat;reclong
Asuka 880655;H4;30,21;Found;1988;-72;26
Asuka 880656;H4;133,17;Found;1988;-72;26
Asuka 880658;H4;34,57;Found;1988;-72;26
Asuka 880659;L6;83,42;Found;1988;-72;26
Asuka 880660;L6;11,5;Found;1988;-72;26
Asuka 880661;H4;128,91;Found;1988;-72;26
Asuka 880662;H5;27,64;Found;1988;-72;26
Asuka 880663;LL6;20,35;Found;1988;-72;26
Asuka 880664;H6;18,96;Found;1988;-72;26
Asuka 880665;H5;33,78;Found;1988;-72;26
Asuka 880666;L4;17,84;Found;1988;-72;26
Asuka 880667;L6;38,32;Found;1988;-72;26
Asuka 880668;H4;14,1;Found;1988;-72;26
Asuka 880669;L6;20,42;Found;1988;-72;26
Asuka 880671;LL4;20,35;Found;1988;-72;26
Asuka 880672;H4;19,93;Found;1988;-72;26
Asuka 880673;H6;18;Found;1988;-72;26
Asuka 880674;H5;18,9;Found;1988;-72;26
Asuka 880675;H4;385,28;Found;1988;-72;26
Asuka 880676;H3.6;112,96;Found;1988;-72;26
Asuka 880679;H4;38,78;Found;1988;-72;26
Asuka 880684;H3.9;60,26;Found;1988;-72;26
Asuka 880685;H5;42,37;Found;1988;-72;26
Asuka 880686;H5;22,5;Found;1988;-72;26
Asuka 880688;L6;19,56;Found;1988;-72;26
Asuka 880691;CK4;28,77;Found;1988;-72;26
Asuka 880693;H5;36,63;Found;1988;-72;26
Asuka 880694;H4;10,37;Found;1988;-72;26
Asuka 880695;H3;138,69;Found;1988;-72;26
Asuka 880698;H3;12,96;Found;1988;-72;26
Asuka 880700;H4;327,5;Found;1988;-72;26
Asuka 880701;H4;44,31;Found;1988;-72;26
Asuka 880702;Eucrite;10,52;Found;1988;-72;26
Asuka 880703;H5;11,88;Found;1988;-72;26
Asuka 880704;H5;51,64;Found;1988;-72;26
Asuka 880708;L3.4;33,2;Found;1988;-72;26
Asuka 880709;H3.7;15,22;Found;1988;-72;26
Asuka 880710;H3.6;14,67;Found;1988;-72;26
Asuka 880711;H3.7;59,58;Found;1988;-72;26
Asuka 880712;L6;111,85;Found;1988;-72;26
Asuka 880713;H3.4;16,24;Found;1988;-72;26
Asuka 880715;H5;1909,25;Found;1988;-72;26
Asuka 880717;H6;41,42;Found;1988;-72;26
Asuka 880718;CK5;30,18;Found;1988;-72;26
Asuka 880720;H5;44,29;Found;1988;-72;26
Asuka 880721;H5;113,2;Found;1988;-72;26
Asuka 880723;H5;16,58;Found;1988;-72;26
Asuka 880724;H3.8;78,24;Found;1988;-72;26
Asuka 880725;H6;48,72;Found;1988;-72;26
Asuka 880727;L6;11,06;Found;1988;-72;26
Asuka 880728;H4;13,01;Found;1988;-72;26
Asuka 880729;H3.8;239,61;Found;1988;-72;26
Asuka 880730;H4;24,09;Found;1988;-72;26
Asuka 880731;H6;10,07;Found;1988;-72;26
Asuka 880732;L6;13,9;Found;1988;-72;26
Asuka 880733;H3.4;16,73;Found;1988;-72;26
Asuka 880734;H4;44,19;Found;1988;-72;26
Asuka 880735;H4;442,46;Found;1988;-72;26
Asuka 880736;LL6;16,85;Found;1988;-72;26
Asuka 880737;H4;47,19;Found;1988;-72;26
Asuka 880738;L6;40,75;Found;1988;-72;26
Asuka 880740;H4;22,1;Found;1988;-72;26
Asuka 880741;H5;29,84;Found;1988;-72;26
Asuka 880742;H4;37,14;Found;1988;-72;26
Asuka 880743;H5;37,26;Found;1988;-72;26
Asuka 880744;H4;154,38;Found;1988;-72;26
Asuka 880745;H3;74,1;Found;1988;-72;26
Asuka 880746;H3.8;239,71;Found;1988;-72;26
Asuka 880747;LL6;246,41;Found;1988;-72;26
Asuka 880748;H6;23,49;Found;1988;-72;26
Asuka 880749;H6;16,66;Found;1988;-72;26
Asuka 880752;H6;72,01;Found;1988;-72;26
Asuka 880753;L4;36,29;Found;1988;-72;26
Asuka 880754;H5;10,36;Found;1988;-72;26
Asuka 880755;H4;11,9;Found;1988;-72;26
Asuka 880756;H5;62,37;Found;1988;-72;26
Asuka 880757;H4;90,28;Found;1988;-72;26
Asuka 880758;H5;80,85;Found;1988;-72;26
Asuka 880759;H5;69,42;Found;1988;-72;26
Asuka 880760;H5;68,42;Found;1988;-72;26
Asuka 880761;Eucrite-mmict;65,44;Found;1988;-72;26
Asuka 880762;H4;155,3;Found;1988;-72;26
Asuka 880763;H5;54,73;Found;1988;-72;26
Asuka 880764;H4;38,36;Found;1988;-72;26
Asuka 880765;H4;60,09;Found;1988;-72;26
Asuka 880766;H4;25,24;Found;1988;-72;26
Asuka 880767;H4;44,01;Found;1988;-72;26
Asuka 880768;H5;44,63;Found;1988;-72;26
Asuka 880769;L6;47,67;Found;1988;-72;26
Asuka 880770;H6;1166,03;Found;1988;-72;26
Asuka 880771;H6;35,32;Found;1988;-72;26
Asuka 880772;L6;69,57;Found;1988;-72;26
Asuka 880773;H5;55,16;Found;1988;-72;26
Asuka 880774;L3.7;12,21;Found;1988;-72;26
Asuka 880775;LL6;30,76;Found;1988;-72;26
Asuka 880776;H5;153,78;Found;1988;-72;26
Asuka 880777;H5;105,15;Found;1988;-72;26
Asuka 880778;H5;53,41;Found;1988;-72;26
Asuka 880779;H5;92,48;Found;1988;-72;26
Asuka 880780;LL5;85,55;Found;1988;-72;26
Asuka 880781;H4;81,85;Found;1988;-72;26
Asuka 880782;H4;58,28;Found;1988;-72;26
Asuka 880784;Ureilite;44,23;Found;1988;-72;26
Asuka 880785;Diogenite;52,73;Found;1988;-72;26
Asuka 880786;H4;47,05;Found;1988;-72;26
Asuka 880788;H3.8;220,13;Found;1988;-72;26
Asuka 880789;H4;61,55;Found;1988;-72;26
Asuka 880790;H4;40,61;Found;1988;-72;26
Asuka 880791;H4;27,03;Found;1988;-72;26
Asuka 880792;H6;28,75;Found;1988;-72;26
Asuka 880793;H3.6;67,01;Found;1988;-72;26
Asuka 880794;H4;27,98;Found;1988;-72;26
Asuka 880795;LL3.8;27,92;Found;1988;-72;26
Asuka 880796;H5;43,15;Found;1988;-72;26
Asuka 880797;H5;43,29;Found;1988;-72;26
Asuka 880798;H4;25,59;Found;1988;-72;26
Asuka 880799;H4;21,85;Found;1988;-72;26
Asuka 880800;H4;51,53;Found;1988;-72;26
Asuka 880801;H4;13,47;Found;1988;-72;26
Asuka 880802;H5;51,98;Found;1988;-72;26
Asuka 880803;H6;28,19;Found;1988;-72;26
Asuka 880804;H5;34,55;Found;1988;-72;26
Asuka 880805;H4;48,57;Found;1988;-72;26
Asuka 880806;H4;48,31;Found;1988;-72;26
Asuka 880807;H4;52,71;Found;1988;-72;26
Asuka 880808;H4;121,66;Found;1988;-72;26
Asuka 880809;H4-6;54,1;Found;1988;-72;26
Asuka 880810;H4;40,39;Found;1988;-72;26
Asuka 880811;H5;36,75;Found;1988;-72;26
Asuka 880812;H5;16,94;Found;1988;-72;26
Asuka 880813;H4;34,72;Found;1988;-72;26
Asuka 880814;H5;79,34;Found;1988;-72;26
Asuka 880815;L6;40,53;Found;1988;-72;26
Asuka 880816;L6;118,34;Found;1988;-72;26
Asuka 880817;H5;36,59;Found;1988;-72;26
Asuka 880818;H6;37,57;Found;1988;-72;26
Asuka 880819;H5;18,52;Found;1988;-72;26
Asuka 880820;L3.7;19,55;Found;1988;-72;26
Asuka 880821;H4;12,57;Found;1988;-72;26
Asuka 880822;H5;35,8;Found;1988;-72;26
Asuka 880823;H4-6;14,73;Found;1988;-72;26
Asuka 880825;LL6;49,9;Found;1988;-72;26
Asuka 880826;H5;294,85;Found;1988;-72;26
Asuka 880828;H5;27,29;Found;1988;-72;26
Asuka 880829;H4;126,69;Found;1988;-72;26
Asuka 880830;H5;37,56;Found;1988;-72;26
Asuka 880831;H5;83,18;Found;1988;-72;26
Asuka 880832;H5;279,34;Found;1988;-72;26
Asuka 880833;LL3.8;29,32;Found;1988;-72;26
Asuka 880834;H5;21,32;Found;1988;-72;26
Asuka 880835;CV3;58,48;Found;1988;-72;26
Asuka 880836;L5;53,12;Found;1988;-72;26
Asuka 880837;H4;19,81;Found;1988;-72;26
Asuka 880838;L5;124,34;Found;1988;-72;26
Asuka 880839;H5;131,6;Found;1988;-72;26
Asuka 880840;H3.7;60,92;Found;1988;-72;26
Asuka 880841;H4;86,63;Found;1988;-72;26
Asuka 880842;H5;27,49;Found;1988;-72;26
Asuka 880843;L6;15,6;Found;1988;-72;26
Asuka 880844;H7;48,53;Found;1988;-72;26
Asuka 880845;LL6;44,71;Found;1988;-72;26
Asuka 880846;H5;33,62;Found;1988;-72;26
Asuka 880847;H4;19,51;Found;1988;-72;26
Asuka 880848;H4;74,41;Found;1988;-72;26
Asuka 880849;CO3;31,97;Found;1988;-72;26
Asuka 880850;LL6;56,75;Found;1988;-72;26
Asuka 880851;H4;40,91;Found;1988;-72;26
Asuka 880852;H;140,65;Found;1988;-72;26
Asuka 880853;H6;133,84;Found;1988;-72;26
Asuka 880854;H5;81,74;Found;1988;-72;26
Asuka 880855;H4;118,61;Found;1988;-72;26
Asuka 880856;L6;389,21;Found;1988;-72;26
Asuka 880857;L4;90,72;Found;1988;-72;26
Asuka 880858;H4;40,77;Found;1988;-72;26
Asuka 880859;H5;29,25;Found;1988;-72;26
Asuka 880860;H4;20,55;Found;1988;-72;26
Asuka 880862;H5;35,91;Found;1988;-72;26
Asuka 880863;H3.7;19,3;Found;1988;-72;26
Asuka 880864;H4;56,65;Found;1988;-72;26
Asuka 880865;H4;25,41;Found;1988;-72;26
Asuka 880866;H5;24,84;Found;1988;-72;26
Asuka 880867;H5;38,6;Found;1988;-72;26
Asuka 880868;H6;3,34;Found;1988;-72;26
Asuka 880869;H3.8;114,34;Found;1988;-72;26
Asuka 880870;L3.6;71,69;Found;1988;-72;26
Asuka 880871;H5;52,58;Found;1988;-72;26
Asuka 880874;H4;35,84;Found;1988;-72;26
Asuka 880875;H4;96,7;Found;1988;-72;26
Asuka 880876;H6;17,74;Found;1988;-72;26
Asuka 880877;H4;40,24;Found;1988;-72;26
Asuka 880878;H5;30,82;Found;1988;-72;26
Asuka 880879;H4;10,24;Found;1988;-72;26
Asuka 880880;H4;109,62;Found;1988;-72;26
Asuka 880881;H4;21,59;Found;1988;-72;26
Asuka 880882;H4;58,26;Found;1988;-72;26
Asuka 880883;LL6;19,44;Found;1988;-72;26
Asuka 880884;H4;53;Found;1988;-72;26
Asuka 880885;H4;83,89;Found;1988;-72;26
Asuka 880886;H4-6;47,34;Found;1988;-72;26
Asuka 880887;H5;44,11;Found;1988;-72;26
Asuka 880888;H4;20,47;Found;1988;-72;26
Asuka 880889;H4;27,97;Found;1988;-72;26
Asuka 880890;H4;28,12;Found;1988;-72;26
Asuka 880891;H4;10,87;Found;1988;-72;26
Asuka 880892;LL6;36,89;Found;1988;-72;26
Asuka 880893;H5;18,1;Found;1988;-72;26
Asuka 880894;L5;32,42;Found;1988;-72;26
Asuka 880896;H5;52,12;Found;1988;-72;26
Asuka 880900;H4;22;Found;1988;-72;26
Asuka 880901;H3.7;12,14;Found;1988;-72;26
Asuka 880903;H4;13,24;Found;1988;-72;26
Asuka 880905;H5;41,2;Found;1988;-72;26
Asuka 880906;LL6;21,07;Found;1988;-72;26
Asuka 880907;H5;49,73;Found;1988;-72;26
Asuka 880908;L3.7;50,46;Found;1988;-72;26
Asuka 880909;EH3;20,01;Found;1988;-72;26
Asuka 880911;H5;36,25;Found;1988;-72;26
Asuka 880913;L6;57,72;Found;1988;-72;26
Asuka 880914;H4;23,53;Found;1988;-72;26
Asuka 880916;H3.3;15,87;Found;1988;-72;26
Asuka 880917;H4;58,91;Found;1988;-72;26
Asuka 880918;H4;294,9;Found;1988;-72;26
Asuka 880919;L6;39,78;Found;1988;-72;26
Asuka 880920;LL6;19,19;Found;1988;-72;26
Asuka 880921;H;40,63;Found;1988;-72;26
Asuka 880923;H4;20,58;Found;1988;-72;26
Asuka 880924;H4;140,16;Found;1988;-72;26
Asuka 880925;H3.7;56,07;Found;1988;-72;26
Asuka 880926;H4;82,47;Found;1988;-72;26
Asuka 880930;H3.7;52,21;Found;1988;-72;26
Asuka 880931;H5;18,44;Found;1988;-72;26
Asuka 880932;H4;12,11;Found;1988;-72;26
Asuka 880933;LL7;35,05;Found;1988;-72;26
Asuka 880934;L5;44,83;Found;1988;-72;26
Asuka 880935;L6;27,78;Found;1988;-72;26
Asuka 880936;Diogenite;39,46;Found;1988;-72;26
Asuka 880938;L3.5;388,82;Found;1988;-72;26
Asuka 880939;H4;23,91;Found;1988;-72;26
Asuka 880941;H3.3;37,82;Found;1988;-72;26
Asuka 880943;H6;21;Found;1988;-72;26
Asuka 880944;H5;30,77;Found;1988;-72;26
Asuka 880945;H4;21,83;Found;1988;-72;26
Asuka 880946;H4;15,88;Found;1988;-72;26
Asuka 880947;H4;25,3;Found;1988;-72;26
Asuka 880948;H4;73,56;Found;1988;-72;26
Asuka 880949;H4;15,64;Found;1988;-72;26
Asuka 880951;H3.8;52,86;Found;1988;-72;26
Asuka 880953;H4;32,36;Found;1988;-72;26
Asuka 880954;LL6;23,31;Found;1988;-72;26
Asuka 880956;H3.7-6;97,8;Found;1988;-72;26
Asuka 880959;H4;16,72;Found;1988;-72;26
Asuka 880960;LL4-6;21,86;Found;1988;-72;26
Asuka 880961;H4;71,89;Found;1988;-72;26
Asuka 880962;H4;39,47;Found;1988;-72;26
Asuka 880966;H3.7;35,1;Found;1988;-72;26
Asuka 880967;H5;15,22;Found;1988;-72;26
Asuka 880968;H4;65,09;Found;1988;-72;26
Asuka 880969;H6;16,62;Found;1988;-72;26
Asuka 880970;H4;16,69;Found;1988;-72;26
Asuka 880971;L5;21,44;Found;1988;-72;26
Asuka 880972;L6;10,83;Found;1988;-72;26
Asuka 880973;H3.6;19,84;Found;1988;-72;26
Asuka 880974;H5;14,73;Found;1988;-72;26
Asuka 880975;L6;387,33;Found;1988;-72;26
Asuka 880977;H;247,02;Found;1988;-72;26
Asuka 880978;H5;34,38;Found;1988;-72;26
Asuka 880979;L6;48,82;Found;1988;-72;26
Asuka 880980;H;678,49;Found;1988;-72;26
Asuka 880981;H4;31,62;Found;1988;-72;26
Asuka 880982;H4;25,71;Found;1988;-72;26
Asuka 880983;H;77,92;Found;1988;-72;26
Asuka 880984;H4;47,49;Found;1988;-72;26
Asuka 880985;H4;26,99;Found;1988;-72;26
Asuka 880986;H4;70,98;Found;1988;-72;26
Asuka 880987;H5;100,52;Found;1988;-72;26
Asuka 880988;H4;30,68;Found;1988;-72;26
Asuka 880989;H4;24,13;Found;1988;-72;26
Asuka 880990;H5;59,03;Found;1988;-72;26
Asuka 880992;H4;68,31;Found;1988;-72;26
Asuka 880993;H4;52,12;Found;1988;-72;26
Asuka 880994;H4;63,52;Found;1988;-72;26
Asuka 880995;LL;176,84;Found;1988;-72;26
Asuka 880996;L6;227,81;Found;1988;-72;26
Asuka 880997;L6;201,02;Found;1988;-72;26
Asuka 880998;H4;72,04;Found;1988;-72;26
Asuka 880999;H4;1591,18;Found;1988;-72;26
Asuka 881000;L6;848,86;Found;1988;-72;26
Asuka 881001;LL6;54,24;Found;1988;-72;26
Asuka 881002;L6;226,98;Found;1988;-72;26
Asuka 881003;L6;109,46;Found;1988;-72;26
Asuka 881004;H4;30,25;Found;1988;-72;26
Asuka 881005;H4;71,54;Found;1988;-72;26
Asuka 881006;H4;461,09;Found;1988;-72;26
Asuka 881007;H4;117,49;Found;1988;-72;26
Asuka 881008;H4;64,69;Found;1988;-72;26
Asuka 881009;H4;112,67;Found;1988;-72;26
Asuka 881011;H4;242,58;Found;1988;-72;26
Asuka 881012;H6;95,17;Found;1988;-72;26
Asuka 881013;L6;166,8;Found;1988;-72;26
Asuka 881014;L5;172,76;Found;1988;-72;26
Asuka 881015;LL;627,72;Found;1988;-72;26
Asuka 881016;L6;54,41;Found;1988;-72;26
Asuka 881017;L5;825,36;Found;1988;-72;26
Asuka 881018;H4;331,09;Found;1988;-72;26
Asuka 881019;L6;40,21;Found;1988;-72;26
Asuka 881020;CH3;52,12;Found;1988;-72;26
Asuka 881021;LL;224,72;Found;1988;-72;26
Asuka 881022;H4;55,68;Found;1988;-72;26
Asuka 881023;H5;201,32;Found;1988;-72;26
Asuka 881024;E6;13,81;Found;1988;-72;26
Asuka 881025;H5;70,55;Found;1988;-72;26
Asuka 881026;H3.0;112,9;Found;1988;-72;26
Asuka 881027;H6;19,91;Found;1988;-72;26
Asuka 881028;H5;68,81;Found;1988;-72;26
Asuka 881030;L6;11,95;Found;1988;-72;26
Asuka 881031;H5;49,25;Found;1988;-72;26
Asuka 881032;L6;14,62;Found;1988;-72;26
Asuka 881033;LL3;155,59;Found;1988;-72;26
Asuka 881034;H4;45,66;Found;1988;-72;26
Asuka 881035;H4;22,03;Found;1988;-72;26
Asuka 881036;L5;732,82;Found;1988;-72;26
Asuka 881037;H5;437,54;Found;1988;-72;26
Asuka 881038;L6;89;Found;1988;-72;26
Asuka 881039;H4;138,75;Found;1988;-72;26
Asuka 881040;H4;45,35;Found;1988;-72;26
Asuka 881041;H4;57,73;Found;1988;-72;26
Asuka 881042;H4;227,94;Found;1988;-72;26
Asuka 881043;H;390,47;Found;1988;-72;26
Asuka 881044;L5;379,08;Found;1988;-72;26
Asuka 881045;L6;99,6;Found;1988;-72;26
Asuka 881046;H4;91,38;Found;1988;-72;26
Asuka 881047;H4;38,7;Found;1988;-72;26
Asuka 881049;H4;21,79;Found;1988;-72;26
Asuka 881051;H4;54,8;Found;1988;-72;26
Asuka 881052;L6;130,07;Found;1988;-72;26
Asuka 881053;H4;45,06;Found;1988;-72;26
Asuka 881054;H6;65,84;Found;1988;-72;26
Asuka 881055;H4;74,57;Found;1988;-72;26
Asuka 881057;H5;182,01;Found;1988;-72;26
Asuka 881058;H4;393,47;Found;1988;-72;26
Asuka 881059;H4;962,5;Found;1988;-72;26
Asuka 881061;H4;1244,18;Found;1988;-72;26
Asuka 881062;H4;91,49;Found;1988;-72;26
Asuka 881063;H6;78,86;Found;1988;-72;26
Asuka 881064;L6;53,29;Found;1988;-72;26
Asuka 881065;H5;41,74;Found;1988;-72;26
Asuka 881066;H;144,68;Found;1988;-72;26
Asuka 881067;L6;627,34;Found;1988;-72;26
Asuka 881068;H4;23,84;Found;1988;-72;26
Asuka 881069;H3.7;32,75;Found;1988;-72;26
Asuka 881070;Eucrite-br;57,96;Found;1988;-72;26
Asuka 881071;H4;52,07;Found;1988;-72;26
Asuka 881072;H;87,38;Found;1988;-72;26
Asuka 881073;H5;3437;Found;1988;-72;26
Asuka 881074;L5;111,53;Found;1988;-72;26
Asuka 881075;H;1015,56;Found;1988;-72;26
Asuka 881076;H4;107,71;Found;1988;-72;26
Asuka 881077;LL3.6;136,44;Found;1988;-72;26
Asuka 881078;H4;58,95;Found;1988;-72;26
Asuka 881079;L3.8;44,34;Found;1988;-72;26
Asuka 881080;H3.7;229,36;Found;1988;-72;26
Asuka 881081;H4;53,49;Found;1988;-72;26
Asuka 881082;H4;24,21;Found;1988;-72;26
Asuka 881083;H3.1;176,27;Found;1988;-72;26
Asuka 881084;H5;76,44;Found;1988;-72;26
Asuka 881085;H4;82,45;Found;1988;-72;26
Asuka 881086;H4;23,99;Found;1988;-72;26
Asuka 881087;H4;269,1;Found;1988;-72;26
Asuka 881088;L3.2;97,07;Found;1988;-72;26
Asuka 881089;L6;9,9;Found;1988;-72;26
Asuka 881090;L3.1;142,79;Found;1988;-72;26
Asuka 881091;L6;1049,54;Found;1988;-72;26
Asuka 881092;L3;4188;Found;1988;-72;26
Asuka 881093;H3.7;26,32;Found;1988;-72;26
Asuka 881095;L5;64,82;Found;1988;-72;26
Asuka 881096;L3.1;285,52;Found;1988;-72;26
Asuka 881097;H4;97,64;Found;1988;-72;26
Asuka 881098;L6;54,21;Found;1988;-72;26
Asuka 881099;CO3;98,35;Found;1988;-72;26
Asuka 881100;L6;52,01;Found;1988;-72;26
Asuka 881101;LL4;204,18;Found;1988;-72;26
Asuka 881103;H5;181,88;Found;1988;-72;26
Asuka 881104;H5;82,59;Found;1988;-72;26
Asuka 881105;LL3.9;89,59;Found;1988;-72;26
Asuka 881106;H5;22,58;Found;1988;-72;26
Asuka 881107;H5;83,47;Found;1988;-72;26
Asuka 881108;H5;58,72;Found;1988;-72;26
Asuka 881109;H5;47,25;Found;1988;-72;26
Asuka 881110;H5;43,5;Found;1988;-72;26
Asuka 881112;H4;60,63;Found;1988;-72;26
Asuka 881113;H5;23,72;Found;1988;-72;26
Asuka 881114;Diogenite;37,9;Found;1988;-72;26
Asuka 881115;H6;53,08;Found;1988;-72;26
Asuka 881116;L5;62,18;Found;1988;-72;26
Asuka 881117;H4;37,5;Found;1988;-72;26
Asuka 881118;H4;32,16;Found;1988;-72;26
Asuka 881120;H5;326,76;Found;1988;-72;26
Asuka 881121;H5;49,52;Found;1988;-72;26
Asuka 881122;H4;25,56;Found;1988;-72;26
Asuka 881123;H;30,23;Found;1988;-72;26
Asuka 881124;L3.5;1136,8;Found;1988;-72;26
Asuka 881125;L3.1;403,02;Found;1988;-72;26
Asuka 881126;L6;140,14;Found;1988;-72;26
Asuka 881127;L6;161,93;Found;1988;-72;26
Asuka 881128;L6;75,04;Found;1988;-72;26
Asuka 881129;H4;58,55;Found;1988;-72;26
Asuka 881130;H4;44,69;Found;1988;-72;26
Asuka 881131;H5;374,2;Found;1988;-72;26
Asuka 881132;H4;89,94;Found;1988;-72;26
Asuka 881133;H;129,14;Found;1988;-72;26
Asuka 881135;H4;123,9;Found;1988;-72;26
Asuka 881136;H4;19,04;Found;1988;-72;26
Asuka 881137;H6;43,59;Found;1988;-72;26
Asuka 881139;L6;403,91;Found;1988;-72;26
Asuka 881140;L3;229,85;Found;1988;-72;26
Asuka 881141;H6;25,02;Found;1988;-72;26
Asuka 881142;L5;373,53;Found;1988;-72;26
Asuka 881143;H4;181,78;Found;1988;-72;26
Asuka 881144;H4;306,21;Found;1988;-72;26
Asuka 881145;L6;340,31;Found;1988;-72;26
Asuka 881146;LL3.9;1989,35;Found;1988;-72;26
Asuka 881147;H5;32,05;Found;1988;-72;26
Asuka 881148;H5;72,26;Found;1988;-72;26
Asuka 881150;L5;225,27;Found;1988;-72;26
Asuka 881151;H6;204,42;Found;1988;-72;26
Asuka 881153;H6;86,7;Found;1988;-72;26
Asuka 881154;Mesosiderite;688,13;Found;1988;-72;26
Asuka 881155;H6;74,1;Found;1988;-72;26
Asuka 881156;H6;63,46;Found;1988;-72;26
Asuka 881157;H4;387,61;Found;1988;-72;26
Asuka 881158;H4;45,18;Found;1988;-72;26
Asuka 881159;H5;23,63;Found;1988;-72;26
Asuka 881160;H4;107,16;Found;1988;-72;26
Asuka 881161;H3;19,52;Found;1988;-72;26
Asuka 881162;LL3;69,4;Found;1988;-72;26
Asuka 881163;L6;111,77;Found;1988;-72;26
Asuka 881165;H4;59,98;Found;1988;-72;26
Asuka 881166;L3;340,69;Found;1988;-72;26
Asuka 881167;L3;243,55;Found;1988;-72;26
Asuka 881169;H4;24,92;Found;1988;-72;26
Asuka 881170;Howardite;26,41;Found;1988;-72;26
Asuka 881171;LL4;68,16;Found;1988;-72;26
Asuka 881172;H4;88,93;Found;1988;-72;26
Asuka 881173;H3;20,51;Found;1988;-72;26
Asuka 881174;H3;64,69;Found;1988;-72;26
Asuka 881175;LL4;64,84;Found;1988;-72;26
Asuka 881176;H4;32,43;Found;1988;-72;26
Asuka 881177;H6;252,05;Found;1988;-72;26
Asuka 881178;H;84,87;Found;1988;-72;26
Asuka 881180;H5;73,33;Found;1988;-72;26
Asuka 881181;L3;198,3;Found;1988;-72;26
Asuka 881182;H4;16,21;Found;1988;-72;26
Asuka 881183;L3;114,03;Found;1988;-72;26
Asuka 881185;L3;362,2;Found;1988;-72;26
Asuka 881186;H3;29,23;Found;1988;-72;26
Asuka 881187;H4;49,3;Found;1988;-72;26
Asuka 881189;L6;63,97;Found;1988;-72;26
Asuka 881190;L3;193,35;Found;1988;-72;26
Asuka 881191;H5;92,81;Found;1988;-72;26
Asuka 881192;H5;83,34;Found;1988;-72;26
Asuka 881193;L3;15,05;Found;1988;-72;26
Asuka 881196;L3;29,01;Found;1988;-72;26
Asuka 881198;H6;11,66;Found;1988;-72;26
Asuka 881199;LL3.4;604,31;Found;1988;-72;26
Asuka 881200;H4;127,17;Found;1988;-72;26
Asuka 881201;H4;15,25;Found;1988;-72;26
Asuka 881202;H4;46,94;Found;1988;-72;26
Asuka 881203;H6;15,78;Found;1988;-72;26
Asuka 881204;L6;587,06;Found;1988;-72;26
Asuka 881205;H6;31,09;Found;1988;-72;26
Asuka 881206;H4;793,12;Found;1988;-72;26
Asuka 881207;H5;20,08;Found;1988;-72;26
Asuka 881208;H6;344,69;Found;1988;-72;26
Asuka 881209;H5;152,34;Found;1988;-72;26
Asuka 881210;Diogenite;40,16;Found;1988;-72;26
Asuka 881212;H3.6;97,5;Found;1988;-72;26
Asuka 881213;H6;146,28;Found;1988;-72;26
Asuka 881214;H4;111,24;Found;1988;-72;26
Asuka 881215;L6;233,84;Found;1988;-72;26
Asuka 881216;H3.7;119,32;Found;1988;-72;26
Asuka 881217;H4;311;Found;1988;-72;26
Asuka 881218;H4;28;Found;1988;-72;26
Asuka 881219;H4;83,29;Found;1988;-72;26
Asuka 881220;Ureilite;48,97;Found;1988;-72;26
Asuka 881221;Eucrite;23,53;Found;1988;-72;26
Asuka 881222;H5;121,55;Found;1988;-72;26
Asuka 881223;H5;379,74;Found;1988;-72;26
Asuka 881224;H4;34,12;Found;1988;-72;26
Asuka 881225;L4;452,33;Found;1988;-72;26
Asuka 881226;H6;88,49;Found;1988;-72;26
Asuka 881227;H5;91,54;Found;1988;-72;26
Asuka 881228;H6;67,98;Found;1988;-72;26
Asuka 881229;L4;1321,22;Found;1988;-72;26
Asuka 881230;H6;526,24;Found;1988;-72;26
Asuka 881231;H4;44,82;Found;1988;-72;26
Asuka 881232;L6;24,66;Found;1988;-72;26
Asuka 881233;L6;233,16;Found;1988;-72;26
Asuka 881235;H4;47,24;Found;1988;-72;26
Asuka 881236;H3.1;198,93;Found;1988;-72;26
Asuka 881237;H6;102,79;Found;1988;-72;26
Asuka 881238;H5;22,02;Found;1988;-72;26
Asuka 881239;Diogenite;42,35;Found;1988;-72;26
Asuka 881240;H3.7;49,11;Found;1988;-72;26
Asuka 881241;L4;403,41;Found;1988;-72;26
Asuka 881242;H3.7;15,16;Found;1988;-72;26
Asuka 881243;H5;124,18;Found;1988;-72;26
Asuka 881244;L3.0;164,11;Found;1988;-72;26
Asuka 881245;H5;217,62;Found;1988;-72;26
Asuka 881246;H4;57,07;Found;1988;-72;26
Asuka 881247;EL6;22,5;Found;1988;-72;26
Asuka 881248;H4;70,21;Found;1988;-72;26
Asuka 881249;H3.7;582,25;Found;1988;-72;26
Asuka 881250;H4;128,03;Found;1988;-72;26
Asuka 881251;H4;19,21;Found;1988;-72;26
Asuka 881253;H4;71,05;Found;1988;-72;26
Asuka 881254;H4;23,91;Found;1988;-72;26
Asuka 881255;H5;21,69;Found;1988;-72;26
Asuka 881256;CO3;46,77;Found;1988;-72;26
Asuka 881257;LL6;74,74;Found;1988;-72;26
Asuka 881258;H3.0;274,09;Found;1988;-72;26
Asuka 881259;H4;79,16;Found;1988;-72;26
Asuka 881260;H4;49,68;Found;1988;-72;26
Asuka 881261;H5;62,94;Found;1988;-72;26
Asuka 881262;H4;88,13;Found;1988;-72;26
Asuka 881263;H3.7;133,48;Found;1988;-72;26
Asuka 881264;LL4;17,93;Found;1988;-72;26
Asuka 881265;L6;712,03;Found;1988;-72;26
Asuka 881266;L6;156,38;Found;1988;-72;26
Asuka 881267;H4;60,49;Found;1988;-72;26
Asuka 881268;H5;105,3;Found;1988;-72;26
