name;recclass;mass;fall;year;reclat;reclong
Dhofar 1424;H~6;53,39;Found;2001;19,19335;54,66395
Dhofar 1425;H~6;106,63;Found;2001;19,20077;54,78503
Dhofar 1426;H~5;42850;Found;2001;19,173;54,70407
Dhofar 1427;Ureilite;12,92;Found;2001;19,11285;54,81877
Dhofar 1428;Lunar;213;Found;2006;18,89067;54,33933
Dhofar 1429;Eucrite-mmict;89;Found;2006;18,53778;54,18778
Dhofar 143;H5;1785;Found;2000;18,412;54,16783
Dhofar 1430;CK3;134;Found;2006;18,56944;54,24
Dhofar 1431;LL6;189;Found;2006;18,58833;54,21806
Dhofar 1432;CR2;76;Found;2006;19,28583;54,7375
Dhofar 1433;H5;44790;Found;2006;18,43333;54,1
Dhofar 1434;CM-an;42;Found;2007;18,35675;54,02592
Dhofar 1435;H5;11,7;Found;2007;18,24862;54,00363
Dhofar 1436;Lunar;24,2;Found;2004;18,42333;54,42333
Dhofar 1437;H5;324;Found;2003;18,92667;54,56667
Dhofar 1438;L6;54;Found;2003;19,16667;54,67333
Dhofar 1439;Eucrite-mmict;5132;Found;2003;18,58333;54,455
Dhofar 144;H5;630;Found;2000;18,41533;54,18233
Dhofar 1440;Eucrite-pmict;30;Found;2003;18,33833;54,205
Dhofar 1441;Achondrite-ung;267,8;Found;2003;18,436;54,48383
Dhofar 1442;Lunar;106,5;Found;2005;19,29167;54,57333
Dhofar 1443;Lunar;36,7;Found;2001;18,41667;54,425
Dhofar 1445;LL5;442;Found;2003;19,43697;54,70665
Dhofar 1446;H5;198,9;Found;2003;19,4514;54,6524
Dhofar 1447;H~4;49,4;Found;2002;18,61667;54,18333
Dhofar 1448;L~6;3110;Found;2002;19,35;54,8
Dhofar 1449;L/LL~6;1959;Found;2002;19,23;54,88
Dhofar 145;H5;666;Found;2000;18,404;54,2415
Dhofar 1450;LL~6;5,4;Found;2008;19,26397;54,72362
Dhofar 1451;H~5;570;Found;2008;19,21303;54,62077
Dhofar 1452;L~6;163;Found;2008;19,01602;54,36783
Dhofar 1453;L/LL~5;402,4;Found;2008;18,99865;54,39382
Dhofar 1455;LL5;488,9;Found;2008;18,97655;54,40382
Dhofar 1456;H~5;90,2;Found;2008;18,98797;54,41825
Dhofar 1457;H~5;11,4;Found;2008;18,99842;54,41623
Dhofar 1458;L~5;428;Found;2008;18,99225;54,41775
Dhofar 1459;H5;50,4;Found;2008;19,01882;54,37352
Dhofar 146;L6;8795;Found;2000;18,34367;54,41567
Dhofar 1460;L~6;40,5;Found;2008;19,0182;54,3723
Dhofar 1461;L~6;44,7;Found;2008;19,01935;54,36903
Dhofar 1462;L~4;400,8;Found;2008;18,34955;54,25013
Dhofar 1463;L/LL~4;23,6;Found;2008;18,45278;54,16155
Dhofar 1464;H~5;68,5;Found;2008;18,5689;54,16808
Dhofar 1465;L~6;236,6;Found;2008;18,56905;54,17113
Dhofar 1466;L~6;268;Found;2008;18,57128;54,17105
Dhofar 1467;L~5;1305,1;Found;2008;18,56615;54,15795
Dhofar 1468;H~5;65,6;Found;2008;18,56615;54,15795
Dhofar 1469;L~6;110;Found;2008;18,56177;54,17217
Dhofar 147;L4;200;Found;2000;18,43583;54,2355
Dhofar 1470;H~5;51,6;Found;2008;18,56672;54,16967
Dhofar 1471;H~5;760;Found;2008;18,56668;54,16038
Dhofar 1472;LL6;1064,1;Found;2008;18,57433;54,14937
Dhofar 1473;L/LL~6;131,2;Found;2008;18,60507;54,16885
Dhofar 1474;L~6;388,7;Found;2008;18,61057;54,17155
Dhofar 1475;L~6;1039,2;Found;2008;18,6031;54,17775
Dhofar 1476;H3;28,9;Found;2008;18,98865;54,40313
Dhofar 1479;H5/6;132;Found;2003;18,2025;54,05167
Dhofar 148;L6;5432;Found;2000;18,32167;54,481
Dhofar 1480;Eucrite-pmict;57,7;Found;2003;19,16612;54,67243
Dhofar 1481;Eucrite-pmict;27,6;Found;2003;19,16563;54,66998
Dhofar 1482;Eucrite-pmict;2,5;Found;2003;19,16617;54,6703
Dhofar 1483;Eucrite-pmict;4,1;Found;2003;19,16797;54,6722
Dhofar 1484;Eucrite-pmict;79,4;Found;2003;19,16693;54,67182
Dhofar 1485;Eucrite-pmict;4,8;Found;2003;19,16525;54,67247
Dhofar 1486;Eucrite-pmict;12,2;Found;2003;19,16813;54,67157
Dhofar 1487;Eucrite-pmict;15,7;Found;2003;19,16593;54,67237
Dhofar 1488;Eucrite-pmict;3,9;Found;2003;19,16833;54,67155
Dhofar 1489;Eucrite-pmict;25,7;Found;2003;19,16168;54,67452
Dhofar 149;L4;216;Found;2000;18,3165;54,31933
Dhofar 1490;H5-6;309;Found;2008;18,79783;54,40437
Dhofar 1491;L4-6;256;Found;2008;18,74325;54,3769
Dhofar 1492;H3;510;Found;2008;18,77583;54,45433
Dhofar 1493;L6;14000;Found;2008;18,67378;54,45017
Dhofar 1494;H4;1400;Found;2008;18,68517;54,44203
Dhofar 1495;L4;2300;Found;2008;18,66703;54,43487
Dhofar 1496;LL(L)3;1000;Found;2008;18,68712;54,42
Dhofar 1497;L3-5;1856;Found;2008;18,73168;54,39702
Dhofar 1498;H~6;54,8;Found;2009;19,25712;54,8987
Dhofar 1499;H~5;68,3;Found;2009;19,25742;54,85812
Dhofar 150;H4;356;Found;2000;19,24633;54,70667
Dhofar 1500;L~6;2448;Found;2009;19,18258;54,5945
Dhofar 1501;H~5;10,6;Found;2009;18,80522;54,35308
Dhofar 1502;H~5;17;Found;2009;18,8005;54,35133
Dhofar 1503;H~5;16,9;Found;2009;18,72345;54,3155
Dhofar 1504;L~5;208,2;Found;2009;18,2238;54,2463
Dhofar 1505;L~6;222,2;Found;2009;18,15897;54,26892
Dhofar 1506;L~6;362,2;Found;2009;18,1603;54,17717
Dhofar 1507;L~6;2400;Found;2009;18,68038;54,14722
Dhofar 1508;L~5;1645;Found;2009;18,6213;54,43642
Dhofar 1509;H~4;48,7;Found;2009;18,62372;54,28792
Dhofar 151;LL5-6;79;Found;2000;19,10117;54,828
Dhofar 1510;L~6;118,7;Found;2009;18,6345;54,27192
Dhofar 1511;L~5;17973;Found;2009;18,63988;54,248
Dhofar 1513;L5;3782;Found;2009;19,33766;54,53293
Dhofar 1514;R3.6;1749;Found;2008;18,33861;54,38944
Dhofar 1515;H6;1450;Found;2008;18,52533;54,61717
Dhofar 1516;H5;1134;Found;2008;18,40867;54,59533
Dhofar 1517;H5;1064;Found;2008;18,92633;54,41283
Dhofar 1518;H4;450;Found;2008;18,732;54,3845
Dhofar 1519;Ureilite;388;Found;2008;18,46117;54,36633
Dhofar 152;H6;554;Found;2000;19,11083;54,81017
Dhofar 1520;H4;1490;Found;2008;18,6845;54,53967
Dhofar 1521;L6;1940;Found;2008;18,40167;54,54717
Dhofar 1522;H6;625;Found;2008;18,67133;54,68167
Dhofar 1523;L4;234;Found;2008;18,35167;54,24056
Dhofar 1524;H5;4652;Found;2008;18,51133;54,60783
Dhofar 1525;H4;6476;Found;2008;18,77633;54,39633
Dhofar 1526;H4;71,1;Found;2008;19,56755;54,95415
Dhofar 1527;Lunar (feldsp. breccia);42,6;Found;2009;19,3895;54,467
Dhofar 1528;Lunar (feldsp. breccia);213,2;Found;2009;18,46883;54,17483
Dhofar 1529;H3.2;175;Found;2006;18,205;54,29783
Dhofar 153;H6;1025;Found;2000;19,11067;54,81633
Dhofar 1530;H6;2118;Found;2006;18,21917;54,31533
Dhofar 1531;L6;2100;Found;2006;18,21917;54,31533
Dhofar 1532;H4;487;Found;2006;19,0095;54,50217
Dhofar 1533;LL5;341;Found;2006;18,35117;54,532
Dhofar 1534;H4;3045;Found;2006;18,18467;54,58917
Dhofar 1535;H6;2008;Found;2006;18,515;54,1055
Dhofar 1536;H6;176;Found;2006;19,2195;54,92133
Dhofar 1537;L6;48;Found;2006;18,52867;54,642
Dhofar 1538;L3.7;231;Found;2006;18,87717;54,3675
Dhofar 1539;H4;1614;Found;2006;18,26667;54,425
Dhofar 154;H5;1045;Found;2000;19,1175;54,82683
Dhofar 1540;H3.9;2481;Found;2006;18,63867;54,72383
Dhofar 1541;H6;398;Found;2006;18,6275;54,7425
Dhofar 1542;L6;500;Found;2008;18,17417;54,28133
Dhofar 1543;H4;1734;Found;2008;18,222;54,31783
Dhofar 1544;L4;2808;Found;2008;18,36367;54,56533
Dhofar 1545;H4;1013;Found;2008;18,5745;54,59033
Dhofar 1546;L5;119;Found;2008;18,5345;54,64
Dhofar 1547;H4;380;Found;2008;18,585;54,28
Dhofar 1548;L6;4070;Found;2008;18,647;54,1755
Dhofar 1549;LL3.4;67;Found;2008;18,43033;54,23717
Dhofar 155;L6;552;Found;2000;19,1275;54,77533
Dhofar 1550;H4;624;Found;2008;18,59083;54,543
Dhofar 1551;H6;451;Found;2008;18,63333;54,3475
Dhofar 1552;L-melt breccia;454;Found;2008;18,7645;54,32217
Dhofar 1553;H4;1006;Found;2009;18,85033;54,3845
Dhofar 1554;L5;3954;Found;2009;18,66667;54,15083
Dhofar 1555;H4;605;Found;2009;18,64717;54,52833
Dhofar 1556;H4;1722;Found;2009;18,72883;54,57717
Dhofar 1557;L6;432;Found;2009;18,4605;54,658
Dhofar 1558;L4;11400;Found;2009;18,39317;54,66433
Dhofar 156;L5;1780;Found;2000;19,1465;54,64783
Dhofar 1562;L6;7550;Found;2004;18,926;54,39888
Dhofar 1563;H5;70;Found;2004;18,45428;54,43658
Dhofar 1564;H5;26;Found;2004;18,69617;54,37
Dhofar 1565;H5;43000;Found;2008;18,2735;54,21367
Dhofar 1566;LL5-6;605;Found;2008;18,24233;54,1065
Dhofar 1567;L4;341;Found;2009;18,96217;54,18967
Dhofar 1568;H4;1460;Found;2009;18,88333;54,68383
Dhofar 1569;L6;345;Found;2005;18,64867;54,43083
Dhofar 157;H5;5300;Found;2000;19,08833;54,79267
Dhofar 1570;H5;948;Found;2006;18,68783;54,41217
Dhofar 1571;Ureilite;154;Found;2006;18,45333;54,16667
Dhofar 1575;Ureilite;2800;Found;2009;18,53333;54,13333
Dhofar 1576;L5;7700;Found;2010;18,51667;54,23333
Dhofar 1577;H5;530;Found;2008;19,2872;54,63597
Dhofar 1578;H5;231,1;Found;2009;19,55387;54,03053
Dhofar 1579;L6;314,3;Found;2009;19,29528;54,89278
Dhofar 158;H4;69,7;Found;2000;19,37306;54,7625
Dhofar 1580;LL6;1503;Found;2004;18,56783;54,42683
Dhofar 1581;H5;488;Found;2004;18,48683;54,35033
Dhofar 1582;L5;276;Found;2004;19,3695;54,53817
Dhofar 1583;H5;510;Found;2004;18,49767;54,33017
Dhofar 1584;H5;194;Found;2004;18,42083;54,428
Dhofar 1585;L5;256;Found;2004;18,78383;54,42017
Dhofar 1586;H5;78;Found;2004;19,17017;54,56867
Dhofar 1587;H5;36;Found;2004;19,05767;54,54567
Dhofar 1588;L5;1224;Found;2004;18,99317;54,27933
Dhofar 1589;H5;360;Found;2004;18,67267;54,42917
Dhofar 159;L6;315,1;Found;2000;19,26444;54,81861
Dhofar 1590;H5;996;Found;2004;18,95167;54,28117
Dhofar 1591;H5;556;Found;2005;18,76433;54,387
Dhofar 1592;H5;274;Found;2004;18,918;54,35383
Dhofar 1593;H5;1254;Found;2004;18,93583;54,3195
Dhofar 1594;H6-melt breccia;176;Found;2004;18,9895;54,43417
Dhofar 1595;L5;130;Found;2004;19,323;54,53717
Dhofar 1596;H5-melt breccia;110;Found;2004;18,32117;54,1995
Dhofar 1597;H5;4558;Found;2004;18,96133;54,3685
Dhofar 1598;L6;766;Found;2004;18,55933;54,49467
Dhofar 1599;H5;240;Found;2004;18,88133;54,39867
Dhofar 160;H3;653,8;Found;2000;19,25889;54,83833
Dhofar 1601;L5;1166;Found;2003;19,185;54,631
Dhofar 161;L4;2506,1;Found;2000;19,27139;54,84722
Dhofar 1611;H5;1124;Found;2003;19,13333;54,65267
Dhofar 1612;CV3;124;Found;2010;18,58333;54,13333
Dhofar 1613;L5;8,6;Found;2009;18,69542;54,47425
Dhofar 1614;L5;12,5;Found;2009;18,72858;54,53281
Dhofar 1615;L5;129,8;Found;2009;19,35514;54,86961
Dhofar 1619;CM2;6,18;Found;2007;18,67458;54,43995
Dhofar 162;L6;1967;Found;2000;19,12944;54,36861
Dhofar 1623;Ureilite;890;Found;2009;18,4517;54,20653
Dhofar 1624;H-melt rock;621;Found;2009;18,16358;54,27542
Dhofar 1625;H~4;308,6;Found;2009;18,66975;54,21358
Dhofar 1626;Eucrite-an;223;Found;2006;18,3115;54,12833
Dhofar 1627;Lunar (feldsp. breccia);86,1;Found;2010;19,01075;54,53743
Dhofar 1629;Lunar (bas/anor);2,51;Found;2007;18,46;54,058
Dhofar 163;LL5;208;Found;2000;19,14611;54,40111
Dhofar 1630;H5;1357;Found;2004;18,69667;54,37167
Dhofar 1631;H5;3770;Found;2004;18,712;54,40033
Dhofar 1632;L5;110;Found;2004;18,57083;54,449
Dhofar 1633;H5;88;Found;2004;19,1425;54,76917
Dhofar 1634;H5;46;Found;2004;18,82583;54,4295
Dhofar 1635;H5;330;Found;2004;18,94267;54,319
Dhofar 1636;L5;1078;Found;2004;18,4015;54,32383
Dhofar 1637;H5;44;Found;2004;18,9665;54,28167
Dhofar 1638;L5;1248;Found;2004;18,40617;54,31367
Dhofar 1639;L5;16;Found;2004;18,977;54,37467
Dhofar 164;H6;911;Found;2000;19,0275;54,68083
Dhofar 1640;H5;144;Found;2004;18,92283;54,57283
Dhofar 1641;CO3;390;Found;2009;18,47203;54,1284
Dhofar 1642;H6;1540;Found;2009;18,92618;54,7253
Dhofar 1643;L6;122,2;Found;2011;19,28967;54,55092
Dhofar 1644;H6;11,8;Found;2011;18,95108;54,51506
Dhofar 1645;H6;48,5;Found;2011;18,91567;54,49519
Dhofar 1646;L6;66,9;Found;2011;18,93672;54,476
Dhofar 1647;H6;444;Found;2011;19,13703;54,82478
Dhofar 1648;LL5/6;262;Found;2011;19,17098;54,69008
Dhofar 1649;L6;143;Found;2011;19,04562;54,58178
Dhofar 165;H6;92;Found;2000;19,055;54,57889
Dhofar 1650;H6;930;Found;2011;19,05822;54,57192
Dhofar 1651;L6;2170;Found;2011;18,99227;54,47117
Dhofar 1652;L6;800;Found;2011;18,72397;54,5406
Dhofar 1653;H6;2724;Found;2011;18,5979;54,45062
Dhofar 1654;L5;50000;Found;2011;18,67877;54,2876
Dhofar 1655;L6;1218;Found;2011;18,39778;54,49128
Dhofar 1656;L6;420;Found;2011;18,3347;54,4026
Dhofar 1657;H6;883;Found;2011;18,36015;54,39437
Dhofar 1658;LL6;3150;Found;2011;18,35967;54,40705
Dhofar 1659;L6;3695;Found;2011;18,36002;54,40972
Dhofar 166;H6;97;Found;2000;19,0475;54,59194
Dhofar 1660;L6;256;Found;2011;18,88617;54,46905
Dhofar 1661;H6;63;Found;2011;18,9914;54,68027
Dhofar 1662;H6;545;Found;2011;19,1052;54,80602
Dhofar 1663;H5;422;Found;2011;19,13905;54,87353
Dhofar 1664;H6;2266;Found;2011;19,179;54,93267
Dhofar 1665;L3;3687;Found;2011;19,17277;54,92233
Dhofar 1666;L4;1300;Found;2011;19,18085;54,9247
Dhofar 1668;Martian (shergottite);6,1;Found;2011;18,322;54,148
Dhofar 1669;Lunar (feldsp. breccia);3,3;Found;2010;18,425;54,158
Dhofar 167;H6;3636;Found;2000;19,05889;54,615
Dhofar 1670;H4;590,1;Found;2011;18,53958;54,57358
Dhofar 1671;CV3;40,8;Found;2011;18,86958;54,22956
Dhofar 1672;L4;7,49;Found;2011;18,73244;54,37936
Dhofar 1673;Lunar (feldsp. breccia);15,1;Found;2011;18,71122;54,160306
Dhofar 1674;Martian (shergottite);49,2;Found;2010;18,317;54,202
Dhofar 1675;Eucrite-pmict;168;Found;2004;18,259;54,02947
Dhofar 1676;H4;13,23;Found;2011;19,43382;54,69043
Dhofar 1677;H5;4388;Found;2011;19,36518;54,51565
Dhofar 1678;H6;13,02;Found;2011;19,36222;54,51893
Dhofar 1679;H4;184,3;Found;2011;19,37243;54,52335
Dhofar 168;LL3/4;1452;Found;2000;19,04056;54,58167
Dhofar 1680;H4;29,2;Found;2011;19,26465;54,49753
Dhofar 1681;H5;153;Found;2011;19,2701;54,49733
Dhofar 1682;L6;9,22;Found;2011;19,6457;54,24753
Dhofar 1683;H5;318,6;Found;2011;19,65395;54,2377
Dhofar 1684;H5;199,9;Found;2011;19,61972;54,14843
Dhofar 1685;H5;769,3;Found;2011;19,61977;54,14807
Dhofar 1686;H4;188,6;Found;2011;19,55838;54,12582
Dhofar 1687;L6;394,6;Found;2011;18,0901;54,08788
Dhofar 1688;L5;52,5;Found;2011;18,18535;54,269
Dhofar 1689;H5;22,3;Found;2011;18,188;54,2698
Dhofar 169;H6;243,1;Found;2000;19,05139;54,56194
Dhofar 1690;H5;700,5;Found;2011;18,20358;54,29502
Dhofar 1691;H5-6;105,5;Found;2011;18,21135;54,2995
Dhofar 1692;L6;1568;Found;2011;18,38863;54,5411
Dhofar 1693;L4;1049;Found;2011;18,46253;54,65335
Dhofar 1694;H6;740;Found;2010;19,10978;54,81697
Dhofar 1695;H6;326;Found;2010;19,09578;54,80188
Dhofar 1696;H6;936;Found;2010;19,14333;54,65583
Dhofar 1697;H6;387;Found;2010;19,06252;54,55953
Dhofar 1698;H6;450;Found;2010;18,92783;54,60623
Dhofar 1699;H4;172;Found;2010;18,94895;54,68008
Dhofar 170;H6;176,2;Found;2000;19,05389;54,56722
Dhofar 1700;L6;39000;Found;2010;18,86622;54,67967
Dhofar 1701;H5;984;Found;2010;18,52065;54,47985
Dhofar 1702;H6;537;Found;2010;18,72892;54,37255
Dhofar 1703;H6;193;Found;2010;19,11453;54,81357
Dhofar 1704;L6;128;Found;2010;18,91455;54,47293
Dhofar 1705;L6;319;Found;2010;19,03582;54,50745
Dhofar 1706;L6;589;Found;2010;19,01508;54,57903
Dhofar 1707;L6;463;Found;2010;18,87403;54,4807
Dhofar 1708;H5;124;Found;2010;18,99178;54,59548
Dhofar 1710;H6;800;Found;2010;18,61798;54,27775
Dhofar 1711;LL6;295;Found;2010;18,65073;54,69992
Dhofar 1712;L6;240;Found;2010;18,29658;54,14983
Dhofar 1713;L6;73;Found;2010;18,65147;54,69853
Dhofar 1714;L6;562;Found;2010;18,98073;54,6486
Dhofar 1715;H6;81;Found;2010;19,05502;54,54472
Dhofar 1716;H5;1540;Found;2010;18,91025;54,63185
Dhofar 1717;L3;211;Found;2010;19,08188;54,71472
Dhofar 1718;H6;75;Found;2010;19,13873;54,66188
Dhofar 1719;L6;461;Found;2010;18,97752;54,62923
Dhofar 172;H6;67,3;Found;2000;19,06278;54,55944
Dhofar 1720;L6;168;Found;2010;19,12132;54,82375
Dhofar 1721;H5;238;Found;2010;18,95435;54,6369
Dhofar 1722;H5;25000;Found;2010;19,08188;54,71472
Dhofar 1723;H6;536;Found;2010;18,98955;54,68367
Dhofar 1724;H4;1768;Found;2010;19,30085;54,83333
Dhofar 1725;L5;263;Found;2011;19,18687;54,8817
Dhofar 1726;H3;1050;Found;2011;19,1823;54,88755
Dhofar 1727;H6;453;Found;2011;19,13952;54,66558
Dhofar 1728;L6;1140;Found;2011;18,9842;54,64507
Dhofar 1729;H6;482;Found;2011;19,00318;54,611
Dhofar 173;H6;293,1;Found;2000;19,06278;54,56
Dhofar 1730;H6;1763;Found;2011;18,49222;54,1814
Dhofar 1731;H5;2222;Found;2011;18,57053;54,164
Dhofar 1732;L6;782;Found;2011;19,11582;54,59603
Dhofar 1733;L3;7700;Found;2011;19,15823;54,88668
Dhofar 1738;L5;853;Found;;19,32694;54,90694
Dhofar 1739;H4;130;Found;;19,17694;54,89417
Dhofar 174;H6;312,9;Found;2000;19,06389;54,56389
Dhofar 1740;L6;30,8;Found;;19,16417;54,88167
Dhofar 1741;H5;66;Found;;19,10778;54,82167
Dhofar 1742;H5;4,4;Found;;19,10889;54,82722
Dhofar 1743;L4;84;Found;;19,06083;54,87944
Dhofar 1744;H5;1414;Found;;19,14972;54,58583
Dhofar 1745;H5;12,1;Found;;19,07833;54,50556
Dhofar 1746;H5;19,2;Found;;19,05667;54,5125
Dhofar 1747;H5;81;Found;;19,05556;54,50917
Dhofar 1748;H5;34,4;Found;;19,07611;54,57556
Dhofar 1749;H5;35,3;Found;;19,16083;54,75667
Dhofar 175;H6;173;Found;2000;19,0625;54,55222
Dhofar 1750;H5;123;Found;;19,18639;54,61472
Dhofar 1751;H5;20,9;Found;;19,2025;54,5875
Dhofar 1752;H5;88;Found;;19,23722;54,74583
Dhofar 1753;LL7;21,5;Found;2011;19,24528;54,46278
Dhofar 1754;Howardite;580;Found;2001;19,393;54,55417
Dhofar 176;H4;312;Found;2000;19,06917;54,53472
Dhofar 177;H6;21,5;Found;2000;19,06667;54,5325
Dhofar 178;L6;233,9;Found;2000;19,09222;54,50389
Dhofar 179;H5;193,3;Found;2000;18,92056;54,61639
Dhofar 180;H5;271,5;Found;2000;18,92722;54,57972
Dhofar 181;H5;238,9;Found;2000;18,92972;54,57139
Dhofar 182;Eucrite-mmict;255,1;Found;2000;18,93833;54,50133
Dhofar 183;L5;1606,3;Found;2000;18,84722;54,47306
Dhofar 184;L6;66,6;Found;2000;18,85639;54,47528
Dhofar 185;L6;516,2;Found;2000;18,87222;54,47861
Dhofar 186;L6;146;Found;2000;18,88306;54,46583
Dhofar 187;L5;3049,2;Found;2000;18,85972;54,47056
Dhofar 188;H4;234;Found;2000;18,21167;54,14833
Dhofar 189;H3.8;120;Found;2000;18,34167;54,195
Dhofar 190;H4;90;Found;2000;18,38833;54,295
Dhofar 191;H4;226;Found;2000;18,405;54,245
Dhofar 192;H4;4779;Found;1999;18,26167;54,24333
Dhofar 193;H4;582;Found;2000;18,68667;54,41833
Dhofar 194;H4;134;Found;2000;18,83667;54,27
Dhofar 195;H3-5;2384;Found;1999;18,26333;54,24667
Dhofar 196;L6;584;Found;1999;18,18333;54,145
Dhofar 197;H4;174,5;Found;1999;18,38833;54,26667
Dhofar 198;L5;828;Found;1999;18,71333;54,10833
Dhofar 199;H4;160;Found;1999;18,39333;54,16667
Dhofar 200;H4;1816;Found;2000;19,30333;54,59833
Dhofar 201;L5;139;Found;1999;18,39333;54,16667
Dhofar 202;H4-5;1178,1;Found;2000;19,41667;54,75667
Dhofar 203;H4;274;Found;2000;18,18333;54,12333
Dhofar 204;L6;41,4;Found;2000;19,41833;54,76333
Dhofar 205;H4-5;20;Found;2000;19,39333;54,78
Dhofar 206;L3.7;190;Found;2000;18,23833;54,135
Dhofar 207;H3.4/3.5;499,5;Found;1999;18,26333;54,06833
Dhofar 208;H3.9;12;Found;2000;18,80167;54,29
Dhofar 209;H4;111;Found;2001;18,49333;54,25167
Dhofar 210;L4;272;Found;2000;18,75833;54,42667
Dhofar 211;H4;255;Found;2001;18,25667;54,18167
Dhofar 212;H3.9;1456;Found;2000;18,86;54,83167
Dhofar 213;H5;256;Found;2000;18,525;54,11667
Dhofar 214;H6;11;Found;2001;19,04333;54,555
Dhofar 215;H4;86;Found;2001;18,535;54,32167
Dhofar 216;L6;70;Found;2001;18,59833;54,32167
Dhofar 217;L6;602;Found;2000;18,74667;54,565
Dhofar 218;H4;570;Found;2001;18,685;54,40667
Dhofar 219;H5;99;Found;2001;18,14;54,16167
Dhofar 220;H4;132;Found;2001;18,485;54,315
Dhofar 221;L5;3536;Found;2000;18,25167;54,19833
Dhofar 222;L5;5680;Found;2000;18,69333;54,37
Dhofar 223;H4;1708;Found;2000;18,26667;54,09667
Dhofar 224;H4;14974;Found;2001;19,15833;54,57333
Dhofar 225;CM-an;90;Found;2001;18,36;54,18833
Dhofar 226;H6;62;Found;2001;19,11167;54,82833
Dhofar 227;L6;50;Found;2001;18,99;54,6
Dhofar 228;L6;3452;Found;2001;19,15;54,58333
Dhofar 229;H6;716;Found;2000;19,05667;54,575
Dhofar 230;H4;144;Found;2001;18,99833;54,585
Dhofar 231;H4;1780;Found;2001;18,79167;54,57667
Dhofar 232;LL6;128;Found;2000;18,435;54,105
Dhofar 233;L6;93;Found;2000;18,45;54,10333
Dhofar 234;H6;98;Found;2000;19,07;54,45667
Dhofar 235;LL5;394;Found;2000;19,005;54,55
Dhofar 236;L4;320;Found;2000;19,02833;54,54833
Dhofar 237;H5;206;Found;2000;19,17667;54,625
Dhofar 239;H4;4950;Found;2000;18,4235;54,48
Dhofar 240;L5;82,6;Found;2001;19,148;54,77783
Dhofar 241;H5/6;451,8;Found;2001;18,65183;54,77383
Dhofar 242;H5;58,4;Found;2001;18,62717;54,75083
Dhofar 243;H6;185,3;Found;2001;18,62317;54,7285
Dhofar 244;H5;178,3;Found;2001;18,6305;54,73283
Dhofar 245;L6;1074,6;Found;2001;18,663;54,71183
Dhofar 246;H5;50;Found;2001;18,66933;54,728
Dhofar 247;H6;97,8;Found;2001;18,98567;54,60083
Dhofar 248;LL6;38,3;Found;2001;18,98583;54,60067
Dhofar 249;H6;36,6;Found;2001;18,98667;54,60217
Dhofar 250;L6;585,7;Found;2001;19,1225;54,67333
Dhofar 251;L6;12,7;Found;2001;19,3015;54,735
Dhofar 252;H3;64,3;Found;2001;18,5985;54,03383
Dhofar 253;H4/5;413;Found;2001;18,62467;54,09667
Dhofar 254;L6;191,8;Found;2001;18,70317;54,28667
Dhofar 255;H6;11,3;Found;2001;18,745;54,38517
Dhofar 256;H6;1465,4;Found;2001;18,74583;54,38433
Dhofar 257;H6;2520,1;Found;2001;18,74667;54,38333
Dhofar 258;H5;110,2;Found;2001;18,70933;54,303
Dhofar 259;L6;48,6;Found;2001;18,78683;54,25167
Dhofar 260;L6;6574,4;Found;2001;18,7865;54,2505
Dhofar 261;H4/5;787,5;Found;2001;19,15383;54,71933
Dhofar 262;H6;291,8;Found;2001;18,27733;54,25533
Dhofar 263;LL6;1698,1;Found;2001;18,34583;54,40067
Dhofar 264;L6;474,4;Found;2001;18,347;54,4155
Dhofar 265;L4;324,3;Found;2001;18,60283;54,45517
Dhofar 266;H5;85,6;Found;2001;18,75783;54,4365
Dhofar 267;H5;1910;Found;2000;18,32667;54,21833
Dhofar 268;H4;124;Found;2000;18,90167;54,56167
Dhofar 269;H5;2006;Found;2000;19,03833;54,515
Dhofar 270;LL5-6;50;Found;2001;18,32833;54,15167
Dhofar 271;H4;1335;Found;2000;18,265;54,045
Dhofar 272;L5;2073;Found;2001;18,43833;54,11833
Dhofar 273;L5;2085;Found;2001;18,375;54,14833
Dhofar 274;L6;2475;Found;2001;18,06333;54,05
Dhofar 275;Eucrite;353;Found;2001;19,15167;54,775
Dhofar 276;H5;7285;Found;2001;18,65;54,135
Dhofar 277;L6;1930;Found;2001;18,34833;54,33667
Dhofar 278;L6;1666;Found;2001;18,66833;54,66667
Dhofar 279;L6;1932;Found;2001;18,265;54,33833
Dhofar 280;Lunar (anorth);251,2;Found;2001;19,32667;54,78333
Dhofar 281;L3.8;4936;Found;2001;18,575;54,29833
Dhofar 282;L6;928;Found;2001;19,03333;54,62833
Dhofar 283;H6;1788;Found;2001;18,44;54,01833
Dhofar 284;L6;1337;Found;2001;18,46333;54,03
Dhofar 285;Eucrite-pmict;216;Found;2001;18,43333;54,17
Dhofar 286;L6;1453;Found;2001;18,12667;54,115
Dhofar 287;Lunar (basalt);154;Found;2001;18,40333;54,14667
Dhofar 288;L6;996;Found;2001;18,49333;54,13333
Dhofar 289;H6;1180;Found;2001;18,33333;54,19333
Dhofar 290;Acapulcoite;62;Found;2001;19,315;54,84333
Dhofar 291;L5;1164;Found;2000;18,24833;54,10333
Dhofar 292;H6;804;Found;2000;19,36833;54,68
Dhofar 293;L5;2366;Found;2001;19,10667;54,85833
Dhofar 294;H3.9;5988;Found;2001;18,61333;54,5
Dhofar 295;Ureilite;48;Found;2002;19,20833;54,64
